Row.names	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
16737282	ELF5	E74-like factor 5 (ets domain transcription factor)	-3.11315266666667	5.4136364	-9.55586866618644	4.70376430240088e-10	1.76818213625383e-08
16843404	SLFN11	schlafen family member 11	-2.93500033333333	5.4655608	-9.55335369808478	4.72942171554304e-10	1.77549078832259e-08
17097132	LPAR1	lysophosphatidic acid receptor 1	-1.89778866666667	7.2563448	-9.54057619384122	4.86201564209214e-10	1.82048394336737e-08
17036121	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	-1.314379	8.0689516	-9.53515935042836	4.91937437983769e-10	1.83954982536103e-08
16821541	CRISPLD2	cysteine-rich secretory protein LCCL domain containing 2	-2.20320033333334	7.2710208	-9.53225698261138	4.95039308088359e-10	1.84872914938252e-08
16847839	MIR5047,DDX5,MIR3064	microRNA 5047,DEAD (Asp-Glu-Ala-Asp) box helicase 5,microRNA 3064	-2.34603033333334	8.2729228	-9.51998635447971	5.08377132238894e-10	1.89358882541499e-08
16726891	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)	-1.30668900000001	10.9333376	-9.43356741049403	6.13400216395095e-10	2.23523351813667e-08
17125794	PRSS2	protease, serine, 2 (trypsin 2)	-2.29262866666667	12.0965428	-9.43102605638752	6.16806159483466e-10	2.24478155035454e-08
16904488	SLC38A11	solute carrier family 38, member 11	-3.204998	5.5423392	-9.42784495261816	6.21096899442437e-10	2.25752128755356e-08
16966855	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	-2.598299	5.1335176	-9.42319329871323	6.27426426278333e-10	2.2776296788241e-08
17125690	LINC00894	long intergenic non-protein coding RNA 894	-1.48451233333334	4.5333076	-9.399003777495	6.61426051136868e-10	2.39496588782372e-08
16996684	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif, 6	-1.82138233333334	5.1810176	-9.39542903718778	6.66608745100958e-10	2.40458904530168e-08
17125226	LOC102725070,LOC101060026,LOC102725104	coiled-coil domain-containing protein 29-like,coiled-coil domain-containing protein 29-like,coiled-coil domain-containing protein 29-like	-2.25368633333334	6.1864432	-9.37779089785754	6.92798226567856e-10	2.47150590882792e-08
16998162	MCTP1	multiple C2 domains, transmembrane 1	-2.38052	5.75277	-9.37732867362968	6.93498586789851e-10	2.47150590882792e-08
16858991	PKN1	protein kinase N1	-1.007145	8.813084	-9.35892691347272	7.2197994328485e-10	2.55275309402288e-08
16938407	RARB	retinoic acid receptor, beta	-2.33507000000001	6.259612	-9.34929669976534	7.37361344548557e-10	2.60070077190219e-08
16801305	TEX9	testis expressed 9	-1.17001666666667	6.8536	-9.3374527105283	7.56741217108331e-10	2.66248027482363e-08
16907130	CLK1	CDC-like kinase 1	-1.13729333333334	6.897502	-9.33612210205858	7.58950890764073e-10	2.66369385727749e-08
16919158	TGM2	transglutaminase 2	-2.78750766666667	8.0371784	-9.33471415734719	7.61296210257312e-10	2.6686468013302e-08
16948967	SNORD66	small nucleolar RNA, C/D box 66	-1.37139333333334	6.456986	-9.32512473832805	7.77469317844075e-10	2.70567012622906e-08
16940924	SEMA3F	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	-1.53444866666667	7.7861268	-9.32508304479347	7.77540401706066e-10	2.70567012622906e-08
16706350	C10orf11	chromosome 10 open reading frame 11	-1.84437866666667	5.3600608	-9.31547193844779	7.9410595959386e-10	2.75048716101271e-08
16809596	RAB27A	RAB27A, member RAS oncogene family	-1.93478266666667	7.1215184	-9.31222348418435	7.99786557368343e-10	2.76623512802133e-08
16747661	MIR200C	microRNA 200c	-1.811474	5.7129856	-9.30543430403364	8.11794015713481e-10	2.79760473280078e-08
16840766	LOC100128281	uncharacterized LOC100128281	-1.258343	6.0031292	-9.30028772525765	8.2101961459654e-10	2.82258837176998e-08
16874072	FUT1	fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase, H blood group)	-1.84910033333334	7.6306868	-9.28916755098359	8.41322816269986e-10	2.88198459688456e-08
17084025	LINC01239	long intergenic non-protein coding RNA 1239	-1.28586033333334	4.0240428	-9.28539897653779	8.4831987926949e-10	2.89950152722527e-08
16949780	LINC00884	long intergenic non-protein coding RNA 884	-1.000283	6.0073692	-9.28532047464664	8.48466266498768e-10	2.89950152722527e-08
17055978	C7orf31	chromosome 7 open reading frame 31	-1.45206733333333	6.9078276	-9.28255728220058	8.53635521751665e-10	2.91368138840183e-08
16843608	TBC1D3B,TBC1D3,TBC1D3H,TBC1D3G,TBC1D3F,TBC1D3C,TBC1D3L,TBC1D3I,TBC1D3K,LOC101060389,TBC1D3E,TBC1D3P2	TBC1 domain family, member 3B,TBC1 domain family, member 3,TBC1 domain family, member 3H,TBC1 domain family, member 3G,TBC1 domain family, member 3F,TBC1 domain family, member 3C,TBC1 domain family, member 3L,TBC1 domain family, member 3I,TBC1 domain family, member 3K,TBC1 domain family member-like,TBC1 domain family, member 3E,TBC1 domain family, member 3 pseudogene 2	-1.222139	7.9961056	-9.27944526354553	8.59496090006654e-10	2.92320759469049e-08
17074721	LOC441268	uncharacterized LOC441268	-1.76979633333334	5.9087572	-9.27369175469494	8.70440189826106e-10	2.95339736141829e-08
16680284	CCNL2	cyclin L2	-1.045572	7.2133328	-9.27193110334738	8.7381775288473e-10	2.95783168035117e-08
16866974	GNG7	guanine nucleotide binding protein (G protein), gamma 7	-2.541764	8.5326076	-9.24336660371067	9.30535151362108e-10	3.12390819497815e-08
17121154	WHAMMP3,WHAMMP2	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3,WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2	-1.15969033333334	6.5929088	-9.21402264353017	9.92746295685976e-10	3.29788010714566e-08
17119386	MIR4451	microRNA 4451	-1.966709	5.4291716	-9.20966822127756	1.00233545141489e-09	3.31431961938332e-08
17031378	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	-1.37204733333334	8.0073616	-9.20555185702122	1.01148782622265e-09	3.33893251287564e-08
16670479	CIART	circadian associated repressor of transcription	-1.92277	6.245916	-9.1956064703404	1.03395635521039e-09	3.3952987485064e-08
17119798	SNORA70,RPL10	small nucleolar RNA, H/ACA box 70,ribosomal protein L10	-1.58194900000001	8.7685036	-9.1887157025463	1.04982393954825e-09	3.42805390519763e-08
16722412	NUCB2	nucleobindin 2	-1.07693633333334	5.7790192	-9.18565788531232	1.05694516278965e-09	3.4444209735854e-08
16843635	TBC1D3H,TBC1D3G,TBC1D3B,TBC1D3C,TBC1D3,TBC1D3L,TBC1D3I,TBC1D3K,LOC101060389,TBC1D3E,TBC1D3F,TBC1D3P2,TBC1D3P1-DHX40P1	TBC1 domain family, member 3H,TBC1 domain family, member 3G,TBC1 domain family, member 3B,TBC1 domain family, member 3C,TBC1 domain family, member 3,TBC1 domain family, member 3L,TBC1 domain family, member 3I,TBC1 domain family, member 3K,TBC1 domain family member-like,TBC1 domain family, member 3E,TBC1 domain family, member 3F,TBC1 domain family, member 3 pseudogene 2,TBC1D3P1-DHX40P1 readthrough transcribed pseudogene	-1.090689	7.9964076	-9.18256148110387	1.06420680380217e-09	3.46279318654035e-08
17089525	LCN2	lipocalin 2	-1.13240033333334	9.6589908	-9.16870077912924	1.09734603432008e-09	3.54638901068896e-08
17059195	CACNA2D1	calcium channel, voltage-dependent, alpha 2/delta subunit 1	-1.10355766666667	4.3470824	-9.16341476680578	1.11026170424385e-09	3.57870397173478e-08
16947613	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent, 1L	-1.14698033333334	6.5410688	-9.15004691424147	1.14362538359773e-09	3.67516688234009e-08
17120600	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)	-1.14989266666667	12.0186904	-9.14813916470667	1.14847002656125e-09	3.68218405998754e-08
17118860	SNORD14C,HSPA8,SNORD14D	small nucleolar RNA, C/D box 14C,heat shock 70kDa protein 8,small nucleolar RNA, C/D box 14D	-2.05673600000001	9.1257444	-9.12118444930475	1.21921724704777e-09	3.87304230945342e-08
16800061	CAPN3	calpain 3	-1.288712	5.5355288	-9.12085391209445	1.22011203700097e-09	3.87304230945342e-08
17124908	ZNF767P	zinc finger family member 767, pseudogene	-1.554072	7.0637068	-9.11232779477269	1.24342739094836e-09	3.91227721718102e-08
16976827	CXCL5	chemokine (C-X-C motif) ligand 5	-3.44065966666667	6.9819912	-9.10750822924999	1.25680875591076e-09	3.94135777690608e-08
16666509	IFI44	interferon-induced protein 44	-3.099989	5.8883316	-9.07954720360277	1.3374128481211e-09	4.18036626454832e-08
16942576	MITF	microphthalmia-associated transcription factor	-1.37867533333334	4.7880788	-9.06674523605899	1.37607041325225e-09	4.28245704098078e-08
16971631	TLR2	toll-like receptor 2	-1.19654733333334	6.4277556	-9.05600081605143	1.40939945641905e-09	4.3814072981976e-08
16882162	TCF7L1	transcription factor 7-like 1 (T-cell specific, HMG-box)	-1.27648633333334	6.6525772	-9.04356236280887	1.44902032985301e-09	4.48842905915559e-08
16775588	SLAIN1	SLAIN motif family, member 1	-1.33629833333333	6.757086	-9.04322514508848	1.4501102669329e-09	4.48842905915559e-08
16724346	MDK	midkine (neurite growth-promoting factor 2)	-1.24131433333334	9.0075344	-9.0317622810008	1.48766481869307e-09	4.59471310326944e-08
16962799	ATP13A4	ATPase type 13A4	-1.76270133333334	5.0585612	-8.96111073107045	1.74225273185191e-09	5.26713421124628e-08
16918755	FER1L4	fer-1-like family member 4, pseudogene (functional)	-2.22389366666667	7.4654268	-8.95806937996986	1.7541667266506e-09	5.29195239848797e-08
17125574	LINC00894	long intergenic non-protein coding RNA 894	-1.709116	3.6874984	-8.94855233287369	1.79199123914609e-09	5.38332257740952e-08
17118704	MIR3671	microRNA 3671	-1.83769366666667	3.2824908	-8.94503712650637	1.80617285064738e-09	5.40886291091667e-08
17095712	ROR2	receptor tyrosine kinase-like orphan receptor 2	-1.09346266666667	6.0801964	-8.93960899687429	1.82829851888767e-09	5.46225414643185e-08
16675312	RGS13	regulator of G-protein signaling 13	-1.38928266666667	3.8357144	-8.89507644362094	2.02065487770795e-09	5.96364557864033e-08
16752825	NXPH4	neurexophilin 4	-1.090711	5.5214084	-8.87834008903941	2.09821114223861e-09	6.14808144847332e-08
16730104	SCARNA9,SCARNA9L	small Cajal body-specific RNA 9,small Cajal body-specific RNA 9-like	-2.34986533333334	7.2245788	-8.87520182689608	2.11309058735233e-09	6.1853365768513e-08
16901197	SNORD89,RNF149	small nucleolar RNA, C/D box 89,ring finger protein 149	-1.08026266666667	10.4841904	-8.87395823235138	2.11901675584247e-09	6.19633466710988e-08
16853674	L3MBTL4,CIAO1	l(3)mbt-like 4 (Drosophila),cytosolic iron-sulfur assembly component 1	-1.15108366666667	5.3015488	-8.87101179531634	2.1331257338814e-09	6.2061894792436e-08
17095423	GOLM1	golgi membrane protein 1	-1.20281766666667	11.1862604	-8.87098621414825	2.13324865015129e-09	6.2061894792436e-08
16893349	SNED1	sushi, nidogen and EGF-like domains 1	-1.274126	6.5853304	-8.85932336604037	2.19005200466594e-09	6.33916876608929e-08
17094334	LOC102723678,LOC100240735,LOC102723709	uncharacterized LOC102723678,uncharacterized LOC100240735,uncharacterized LOC102723709	-1.203861	5.8115224	-8.84051078686953	2.28496927256543e-09	6.58492051815981e-08
17101873	LOC101928389	uncharacterized LOC101928389	-1.26349433333333	5.6001764	-8.83015635665344	2.3390023405459e-09	6.69568716102763e-08
16756649	ACACB	acetyl-CoA carboxylase beta	-1.044999	7.5848176	-8.8280414042321	2.35019917582393e-09	6.7142840254114e-08
16736405	TPH1	tryptophan hydroxylase 1	-1.40312433333333	4.2945464	-8.8241944642475	2.37070656785742e-09	6.76610548822364e-08
16880488	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)	-1.78560700000001	6.3718928	-8.82152052382629	2.38506897008304e-09	6.78000352301517e-08
16919864	ZNF334	zinc finger protein 334	-1.00369233333334	6.4186056	-8.81788328811255	2.40474890064181e-09	6.81851484197414e-08
16728632	FOLR1	folate receptor 1 (adult)	-2.08460366666667	8.5561728	-8.80916595410484	2.45259661718204e-09	6.92373841465156e-08
17052252	TBXAS1	thromboxane A synthase 1 (platelet)	-1.27388466666667	8.0778472	-8.80599585095053	2.47023790950682e-09	6.96665615367228e-08
16704865	MSMB	microseminoprotein, beta-	-3.232396	4.2957404	-8.80462496483331	2.47790701573258e-09	6.98139305053887e-08
17122936	TPTEP1,LOC400927-CSNK1E,LOC400927,CSNK1E	transmembrane phosphatase with tensin homology pseudogene 1,LOC400927-CSNK1E readthrough,TPTE and PTEN homologous inositol lipid phosphatase pseudogene,casein kinase 1, epsilon	-1.49757533333334	8.1999828	-8.79006587902431	2.56087762668254e-09	7.15414572070399e-08
17020715	LINC00472	long intergenic non-protein coding RNA 472	-2.16160033333334	5.7071728	-8.77612538396926	2.64299484453974e-09	7.32376921880657e-08
16836333	SCPEP1	serine carboxypeptidase 1	-1.05739966666667	8.0223292	-8.76686634626408	2.69902413602521e-09	7.43518091471285e-08
17016697	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	-1.296469	7.6142536	-8.74081994339556	2.8632654861505e-09	7.80540378567115e-08
17123920	LOC100289230	uncharacterized LOC100289230	-1.491482	4.8511648	-8.72477288461605	2.9695241477969e-09	8.07965098841997e-08
16978036	HPGDS	hematopoietic prostaglandin D synthase	-2.32998666666667	4.443254	-8.72379985975979	2.97609583661761e-09	8.08982701772869e-08
16995601	FYB	FYN binding protein	-1.376029	3.8550976	-8.69035264252686	3.21130287502438e-09	8.63064081247146e-08
17042519	HLA-DMA	major histocompatibility complex, class II, DM alpha	-1.62452200000001	7.5781048	-8.68911146353257	3.22038922328098e-09	8.64438104709484e-08
16972229	ANXA10	annexin A10	-4.915175	8.757782	-8.6870286406294	3.23569631936804e-09	8.6554876543095e-08
16948087	NAALADL2	N-acetylated alpha-linked acidic dipeptidase-like 2	-1.11753766666667	4.2965604	-8.67857154552141	3.29861984940441e-09	8.80731499790976e-08
16698784	MIR29B2,C1orf132,MIR29C	microRNA 29b-2,chromosome 1 open reading frame 132,microRNA 29c	-1.89721	3.640936	-8.67028973348996	3.36145579665435e-09	8.92504002366339e-08
16833171	TMEM98	transmembrane protein 98	-1.41710066666667	9.0745716	-8.66448503072803	3.40622795615097e-09	9.02713603703869e-08
16709489	VWA2	von Willebrand factor A domain containing 2	-2.338022	8.2250888	-8.65091256677996	3.51331583441449e-09	9.26795199200254e-08
16956196	FOXP1-IT1	FOXP1 intronic transcript 1	-1.04978533333333	5.5504728	-8.6228995020089	3.74539447799261e-09	9.82572771733434e-08
16843585	TBC1D3B,TBC1D3C,TBC1D3,TBC1D3H,TBC1D3L,TBC1D3G,TBC1D3I,TBC1D3K,LOC101060389,TBC1D3E,TBC1D3F,TBC1D3P2	TBC1 domain family, member 3B,TBC1 domain family, member 3C,TBC1 domain family, member 3,TBC1 domain family, member 3H,TBC1 domain family, member 3L,TBC1 domain family, member 3G,TBC1 domain family, member 3I,TBC1 domain family, member 3K,TBC1 domain family member-like,TBC1 domain family, member 3E,TBC1 domain family, member 3F,TBC1 domain family, member 3 pseudogene 2	-1.17745066666667	7.9854936	-8.60997064323016	3.85775161791143e-09	1.00650325088686e-07
16668109	SCARNA2	small Cajal body-specific RNA 2	-1.16156933333334	7.7960604	-8.60778374548688	3.87709570821817e-09	1.00970599168719e-07
16892869	MLPH	melanophilin	-1.75017100000001	7.9296264	-8.60394671427964	3.91127665066311e-09	1.01582966029813e-07
16765476	LOC100240735	uncharacterized LOC100240735	-1.24893833333334	4.648072	-8.57037948003369	4.22379705126974e-09	1.08809430079103e-07
16904410	FIGN	fidgetin	-1.22022766666667	4.0372224	-8.56755439958421	4.25124078394661e-09	1.09319260086922e-07
17103837	MAGED4,MAGED4B,SNORA11D,SNORA11E	melanoma antigen family D4,melanoma antigen family D4B,small nucleolar RNA, H/ACA box 11D,small nucleolar RNA, H/ACA box 11E	-1.216146	6.9232864	-8.56661888957431	4.2603688634617e-09	1.09455465881508e-07
17020103	GSTA4	glutathione S-transferase alpha 4	-1.30064566666667	8.3507296	-8.52622431850767	4.67430034432192e-09	1.17968274325913e-07
16967631	SLC4A4	solute carrier family 4 (sodium bicarbonate cotransporter), member 4	-3.224606	9.3323104	-8.5215088849129	4.72523660831919e-09	1.18938576795657e-07
16777996	N4BP2L2-IT2	N4BPL2 intronic transcript 2	-2.200392	6.4172488	-8.51238437351058	4.82542179768576e-09	1.20927609945688e-07
16662105	TSSK3	testis-specific serine kinase 3	-1.36389966666667	6.4502452	-8.50790439177097	4.87540544637064e-09	1.21423700512721e-07
16996946	GUSBP3,SMA4,SMA5,GUSBP2,GUSBP1,GUSBP9,LOC653080,GUSBP4,LOC100653061	glucuronidase, beta pseudogene 3,glucuronidase, beta pseudogene,glucuronidase, beta pseudogene,glucuronidase, beta pseudogene 2,glucuronidase, beta pseudogene 1,glucuronidase, beta pseudogene 9,glucuronidase, beta pseudogene,glucuronidase, beta pseudogene 4,beta-glucuronidase-like protein SMA4	-1.10553100000001	8.2657844	-8.50359150384513	4.92402626771959e-09	1.22113286842431e-07
17018011	HLA-DMA	major histocompatibility complex, class II, DM alpha	-1.344492	7.6767088	-8.5015138395861	4.94762567529757e-09	1.2237984235288e-07
16681827	DHRS3	dehydrogenase/reductase (SDR family) member 3	-1.386808	9.6570132	-8.49771351201749	4.99109259622515e-09	1.23135167859721e-07
16859330	TMEM38A	transmembrane protein 38A	-1.29764200000001	8.6983308	-8.4884056061477	5.09921454439188e-09	1.25369587193401e-07
17122280	LOC440895,LIMS3-LOC440895,LOC100507334,LOC100288570,LIMS3	two pore channel 3 pseudogene,LIMS3-LOC440895 readthrough,two pore channel 3 pseudogene,glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene,LIM and senescent cell antigen-like domains 3	-1.141499	5.2232776	-8.4760030428828	5.2470266156461e-09	1.28341013169857e-07
16833581	TBC1D3B,TBC1D3C,TBC1D3,TBC1D3H,TBC1D3L,TBC1D3G,TBC1D3I,TBC1D3K,LOC101060389,TBC1D3E,TBC1D3F,TBC1D3P2	TBC1 domain family, member 3B,TBC1 domain family, member 3C,TBC1 domain family, member 3,TBC1 domain family, member 3H,TBC1 domain family, member 3L,TBC1 domain family, member 3G,TBC1 domain family, member 3I,TBC1 domain family, member 3K,TBC1 domain family member-like,TBC1 domain family, member 3E,TBC1 domain family, member 3F,TBC1 domain family, member 3 pseudogene 2	-1.078127	7.9434388	-8.47080453137024	5.31028122979832e-09	1.29444901411355e-07
17122926	TPTEP1,LOC400927-CSNK1E,TPTE,TPTE2,TPTE2P3,LOC400927,TPTE2P2,CSNK1E	transmembrane phosphatase with tensin homology pseudogene 1,LOC400927-CSNK1E readthrough,transmembrane phosphatase with tensin homology,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 3,TPTE and PTEN homologous inositol lipid phosphatase pseudogene,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 2,casein kinase 1, epsilon	-1.10067766666667	6.5634204	-8.46343926855908	5.40124135649216e-09	1.3110285838031e-07
